Run,Model,Observed,Predicted,Delta
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,0,1
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,1,-1
73,baseline + no WHG ancestry + mobility,1,1,0
73,baseline + no WHG ancestry + mobility,0,0,0
73,baseline + no WHG ancestry + mobility,0,0,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,0,1
74,baseline,1,0,1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,0,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,0,1,-1
74,baseline,0,1,-1
74,baseline,1,1,0
74,baseline,1,1,0
74,baseline,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,1,-1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,1,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
74,baseline + no WHG ancestry + mobility,1,0,1
74,baseline + no WHG ancestry + mobility,0,0,0
